yearIndex,parfamName,culture,environ,equality,parfamCount,pervote,rile,staticRile,avgVote
1976,ETH,8.512000000000002,24.022,27.777,4,24.872,-13.420750000000002,-9.04,6.218
1976,LEF,10.179,27.813,78.028,12,123.21,-27.41475,-23.66,10.2675
1976,LIB,32.504,46.968999999999994,39.524,13,116.51100000000001,1.388538461538461,4.61,8.962384615384616
1976,NAT,4.769,11.600000000000001,29.844,5,29.244,10.674800000000001,10.25,5.8488
1976,SIP,0.0,0.0,2.4,1,1.774,-2.4,3.36,1.774
1976,SOC,27.360999999999997,48.36300000000001,133.191,16,373.51499999999993,-19.882562500000002,-14.0,23.344687499999996
1977,AGR,0.7000000000000001,22.078,14.856000000000002,2,41.714,-29.222,1.01,20.857
1977,CHR,71.406,32.711,50.81999999999999,16,353.5640000000001,1.2395625000000006,6.13,22.097750000000005
1977,CON,12.2,4.6,43.84899999999999,10,168.78,9.406099999999999,11.64,16.878
1977,ETH,15.761999999999999,37.741,31.165999999999997,9,25.281999999999996,-15.564777777777781,-9.04,2.8091111111111107
1977,LEF,12.117,27.203000000000003,76.039,13,134.93399999999997,-25.629615384615388,-23.66,10.37953846153846
1977,LIB,41.581,53.015,55.776,14,140.41500000000002,-7.142857142916625e-05,4.61,10.029642857142859
1977,NAT,3.569,8.3,31.444,5,30.270000000000003,7.4548000000000005,10.25,6.054
1977,SIP,0.0,3.7,3.7,1,3.2880000000000003,7.5,3.36,3.2880000000000003
1977,SOC,37.708,53.272000000000006,113.037,17,424.439,-17.835999999999995,-14.0,24.967000000000002
1978,AGR,0.7000000000000001,22.078,14.856000000000002,2,41.714,-29.222,1.01,20.857
1978,CHR,36.63600000000001,31.259,46.344,14,336.735,3.871642857142857,6.13,24.052500000000002
1978,CON,15.955,8.355,43.84899999999999,11,186.12600000000003,10.406363636363638,11.64,16.920545454545458
1978,ETH,12.591999999999999,26.802999999999997,32.806,9,22.161,-13.03177777777778,-9.04,2.4623333333333335
1978,LEF,11.616999999999999,27.603,78.13900000000001,13,134.13599999999997,-26.283461538461545,-23.66,10.318153846153844
1978,LIB,38.575,45.937,61.38100000000001,14,141.16400000000002,0.49685714285714205,4.61,10.083142857142859
1978,NAT,8.525,11.799,32.319,6,31.641000000000002,5.726500000000001,10.25,5.2735
1978,SIP,0.0,3.7,3.7,1,3.2880000000000003,7.5,3.36,3.2880000000000003
1978,SOC,39.437000000000005,57.531000000000006,119.37800000000001,18,426.47100000000006,-16.877111111111113,-14.0,23.692833333333336
1979,AGR,5.7,22.633000000000003,22.933,2,35.361000000000004,-16.133499999999998,1.01,17.680500000000002
1979,CHR,39.852000000000004,39.699999999999996,49.599000000000004,14,340.952,2.006428571428572,6.13,24.353714285714286
1979,CON,18.192999999999998,25.707,23.869,11,195.839,13.422363636363638,11.64,17.803545454545453
1979,ETH,12.227,26.918,25.911,10,26.33,-8.7863,-9.04,2.633
1979,LEF,20.151,31.726,75.25500000000001,13,132.84699999999998,-28.627846153846157,-23.66,10.218999999999998
1979,LIB,34.147999999999996,49.074,63.120000000000005,14,141.748,0.6145714285714285,4.61,10.124857142857142
1979,NAT,10.693999999999999,23.378999999999998,26.235,6,30.095,15.336333333333334,10.25,5.015833333333333
1979,SIP,0.0,1.3,14.9,1,2.625,18.3,3.36,2.625
1979,SOC,39.782,64.865,98.141,19,419.22700000000003,-15.46484210526316,-14.0,22.06457894736842
1980,AGR,5.7,22.633000000000003,22.933,2,35.361000000000004,-16.133499999999998,1.01,17.680500000000002
1980,CHR,40.075,34.940999999999995,56.160000000000004,14,338.216,3.199142857142857,6.13,24.158285714285714
1980,CON,15.925,22.425,32.03,11,197.859,14.332454545454546,11.64,17.98718181818182
1980,ETH,12.227,26.918,25.911,10,26.33,-8.7863,-9.04,2.633
1980,LEF,17.858,30.708,76.07600000000001,13,130.25,-25.18815384615385,-23.66,10.01923076923077
1980,LIB,26.921000000000003,55.318,60.53000000000001,14,144.45400000000004,0.5002857142857141,4.61,10.31814285714286
1980,NAT,8.426,20.096999999999998,34.395999999999994,6,30.445,17.004833333333334,10.25,5.074166666666667
1980,SIP,0.0,1.3,14.9,1,2.625,18.3,3.36,2.625
1980,SOC,58.174,69.60799999999999,98.558,21,419.58600000000007,-12.099285714285713,-14.0,19.980285714285717
1981,AGR,5.7,22.633000000000003,22.933,2,35.361000000000004,-16.133499999999998,1.01,17.680500000000002
1981,CHR,29.439,35.739000000000004,48.830000000000005,13,315.664,8.205615384615387,6.13,24.281846153846153
1981,CON,18.525000000000002,25.225,35.47599999999999,10,188.88099999999997,15.537600000000001,11.64,18.888099999999998
1981,ECO,7.0280000000000005,8.352,1.5890000000000002,2,4.839,-2.7195,-13.65,2.4195
1981,ETH,19.756,31.778,31.863000000000007,10,26.173,-11.423700000000002,-9.04,2.6172999999999997
1981,LEF,30.596999999999998,25.442999999999998,77.373,14,132.70700000000002,-23.352142857142862,-23.66,9.47907142857143
1981,LIB,25.540000000000003,59.330000000000005,38.742,13,153.095,1.439923076923077,4.61,11.776538461538461
1981,NAT,8.426,20.096999999999998,28.995999999999995,6,28.074,15.454833333333331,10.25,4.679
1981,SIP,0.0,0.0,2.9,1,1.446,8.700000000000001,3.36,1.446
1981,SOC,66.533,61.757,106.01500000000003,21,443.37399999999997,-9.985380952380954,-14.0,21.113047619047617
1982,AGR,3.4,22.933,20.633,2,32.766999999999996,-19.0835,1.01,16.383499999999998
1982,CHR,32.472,42.58400000000001,56.00000000000001,16,358.271,9.174937500000002,6.13,22.3919375
1982,CON,25.743000000000002,15.196,28.805,11,253.428,11.07090909090909,11.64,23.03890909090909
1982,ECO,7.0280000000000005,8.352,1.5890000000000002,2,4.839,-2.7195,-13.65,2.4195
1982,ETH,15.138,24.32,30.419000000000004,8,25.249000000000002,-6.5886249999999995,-9.04,3.1561250000000003
1982,LEF,39.472,36.543,108.17299999999997,16,131.502,-24.493312500000005,-23.66,8.218875
1982,LIB,24.345000000000002,47.333999999999996,50.733,14,125.129,4.7152142857142865,4.61,8.937785714285715
1982,NAT,13.528000000000002,28.26,34.098,7,28.905,12.554571428571425,10.25,4.1292857142857144
1982,SIP,0.795,2.517,6.476,2,3.348,19.2505,3.36,1.674
1982,SOC,64.273,57.702999999999996,139.508,22,474.01399999999995,-10.911045454545457,-14.0,21.546090909090907
1983,AGR,0.9,24.804000000000002,22.708000000000002,2,33.10199999999999,-25.3675,1.01,16.550999999999995
1983,CHR,24.474000000000004,52.86900000000001,44.048,16,352.873,13.167812500000002,6.13,22.0545625
1983,CON,30.658,30.817999999999998,19.497999999999998,11,252.132,8.91309090909091,11.64,22.92109090909091
1983,ECO,21.506,110.685,14.546000000000003,5,12.236,-10.563600000000001,-13.65,2.4472
1983,ETH,15.138,26.973999999999997,31.634000000000004,8,25.628,-6.56,-9.04,3.2035
1983,LEF,33.254999999999995,41.274,92.11099999999999,17,126.767,-25.936000000000007,-23.66,7.456882352941176
1983,LIB,23.009000000000004,54.002,47.679,13,120.777,7.254307692307693,4.61,9.290538461538462
1983,NAT,27.894,43.553000000000004,14.556000000000001,7,32.819,6.445,10.25,4.688428571428572
1983,SIP,0.795,2.517,6.476,2,3.348,19.2505,3.36,1.674
1983,SOC,38.051,76.223,136.62,20,478.46199999999993,-10.8491,-14.0,23.923099999999998
1984,AGR,0.9,24.804000000000002,22.708000000000002,2,33.10199999999999,-25.3675,1.01,16.550999999999995
1984,CHR,24.955000000000002,59.65200000000001,40.044000000000004,16,353.48699999999997,12.724750000000002,6.13,22.092937499999998
1984,CON,35.566,32.859,26.034,11,257.443,6.7188181818181825,11.64,23.40390909090909
1984,ECO,26.606,123.185,18.646,6,16.436,-13.736333333333334,-13.65,2.739333333333333
1984,ETH,15.138,26.973999999999997,31.634000000000004,8,25.628,-6.56,-9.04,3.2035
1984,LEF,31.413,59.482,115.143,17,126.05700000000002,-24.471705882352946,-23.66,7.415117647058825
1984,LIB,28.290000000000006,53.72499999999999,46.687000000000005,13,120.403,8.2,4.61,9.26176923076923
1984,NAT,27.894,43.553000000000004,14.556000000000001,7,27.494999999999997,7.601142857142859,10.25,3.9278571428571425
1984,SIP,0.795,10.85,5.659000000000001,2,3.401,11.7755,3.36,1.7005
1984,SOC,44.364,77.86999999999999,143.815,20,486.49699999999996,-11.839649999999999,-14.0,24.324849999999998
1985,AGR,1.2,25.704,23.408,2,29.755999999999993,-18.9175,1.01,14.877999999999997
1985,CHR,30.595,69.158,47.99700000000001,17,358.776,10.630882352941178,6.13,21.104470588235294
1985,CON,29.455000000000005,33.821,26.625,11,257.944,14.151363636363639,11.64,23.449454545454547
1985,ECO,23.481,110.85900000000001,15.521000000000003,6,17.85,-11.180333333333335,-13.65,2.975
1985,ETH,15.838000000000001,37.375,17.927,7,20.721,-3.091714285714285,-9.04,2.960142857142857
1985,LEF,31.465999999999998,64.66499999999999,122.39,17,122.915,-25.739764705882358,-23.66,7.230294117647059
1985,LIB,38.136,57.40199999999999,37.668000000000006,13,128.23100000000002,7.241076923076923,4.61,9.86392307692308
1985,NAT,15.094000000000001,29.153000000000002,14.556000000000001,6,27.299,7.268000000000002,10.25,4.549833333333333
1985,SIP,0.795,10.85,5.659000000000001,2,3.401,11.7755,3.36,1.7005
1985,SOC,53.596000000000004,80.885,137.354,21,489.13000000000005,-10.949952380952379,-14.0,23.291904761904764
1986,AGR,1.2,25.704,23.408,2,29.755999999999993,-18.9175,1.01,14.877999999999997
1986,CHR,29.020000000000003,60.337,45.20600000000001,15,366.003,10.408933333333334,6.13,24.400199999999998
1986,CON,30.127,33.885999999999996,23.377,11,257.29900000000004,16.424454545454548,11.64,23.390818181818187
1986,ECO,25.281000000000002,129.25900000000001,24.721,7,22.673000000000002,-11.754571428571428,-13.65,3.2390000000000003
1986,ETH,19.168,36.454,18.814,8,22.103999999999996,-2.293125,-9.04,2.7629999999999995
1986,LEF,30.417999999999996,73.329,115.198,17,115.576,-24.943823529411766,-23.66,6.798588235294117
1986,LIB,42.891,69.052,29.669000000000004,13,119.593,6.6255384615384605,4.61,9.199461538461538
1986,NAT,7.635000000000001,26.383,10.0,6,41.046,9.451500000000003,10.25,6.841
1986,SIP,0.809,12.782,2.083,2,3.2380000000000004,12.8505,3.36,1.6190000000000002
1986,SOC,51.556999999999995,91.31500000000003,133.13800000000003,21,477.766,-9.606952380952379,-14.0,22.750761904761905
1987,AGR,9.639,23.517000000000003,3.0,2,29.75,-5.8245000000000005,1.01,14.875
1987,CHR,62.599999999999994,80.861,39.417,14,305.259,2.5907857142857145,6.13,21.804214285714288
1987,CON,27.928,35.2,19.005000000000003,10,228.28900000000002,14.242099999999999,11.64,22.8289
1987,ECO,20.445,139.228,22.526999999999997,8,31.278000000000002,-7.972499999999999,-13.65,3.9097500000000003
1987,ETH,25.631,32.917,12.636,8,22.939,-9.061125,-9.04,2.867375
1987,LEF,39.071,88.62799999999999,93.467,15,108.933,-23.183666666666667,-23.66,7.262200000000001
1987,LIB,45.744,72.655,23.723000000000003,14,130.61899999999997,10.09457142857143,4.61,9.32992857142857
1987,NAT,6.299,28.987,15.835,6,38.462,10.105500000000001,10.25,6.410333333333334
1987,SIP,0.809,4.449,0.0,1,1.739,31.951,3.36,1.739
1987,SOC,63.392999999999994,79.305,119.02300000000001,20,451.5199999999999,-10.798799999999998,-14.0,22.575999999999997
1988,AGR,13.639,34.017,9.4,2,28.92,-7.9245,1.01,14.46
1988,CHR,57.613,61.93000000000001,47.724999999999994,13,304.65400000000005,3.792692307692308,6.13,23.43492307692308
1988,CON,19.910000000000004,29.979,23.848000000000003,10,219.36800000000002,14.525299999999998,11.64,21.9368
1988,ECO,20.445,177.228,23.926999999999996,9,36.804,-9.131111111111109,-13.65,4.089333333333333
1988,ETH,25.631,32.917,12.636,8,22.939,-9.061125,-9.04,2.867375
1988,LEF,45.949,84.504,81.17300000000003,14,107.18100000000001,-21.356428571428573,-23.66,7.655785714285715
1988,LIB,48.048,76.57300000000001,32.61000000000001,14,129.255,10.187357142857143,4.61,9.2325
1988,NAT,5.628,36.24,15.462,6,42.605000000000004,14.832333333333331,10.25,7.100833333333334
1988,SIP,0.809,4.449,0.0,1,1.739,31.951,3.36,1.739
1988,SOC,69.274,89.72700000000002,135.66000000000003,20,455.799,-10.75025,-14.0,22.789949999999997
1989,AGR,13.639,34.017,9.4,2,28.92,-7.9245,1.01,14.46
1989,CHR,48.426,101.77000000000001,56.573,16,354.002,11.766312499999998,6.13,22.125125
1989,CON,21.474000000000004,37.97399999999999,22.829000000000004,10,227.17499999999998,12.3526,11.64,22.717499999999998
1989,ECO,25.835,272.801,42.985,12,45.57599999999999,-9.877083333333333,-13.65,3.7979999999999996
1989,ETH,28.043000000000003,48.566,18.994,10,24.168999999999997,-15.228600000000004,-9.04,2.4168999999999996
1989,LEF,49.516000000000005,78.87300000000002,71.399,14,126.67100000000002,-22.759000000000004,-23.66,9.047928571428573
1989,LIB,36.128,84.10800000000002,34.285999999999994,12,110.639,9.298666666666668,4.61,9.219916666666666
1989,NAT,5.628,43.852000000000004,15.462,7,43.523,13.158285714285713,10.25,6.217571428571429
1989,SIP,4.0,15.068999999999999,9.584,2,9.773,13.084,3.36,4.8865
1989,SOC,63.72,92.22500000000001,127.28099999999999,20,480.0929999999999,-10.4295,-14.0,24.004649999999994
1990,AGR,16.941,49.24,28.531999999999996,7,48.509,13.681142857142857,1.01,6.929857142857143
1990,CHR,79.73299999999999,185.96900000000002,63.01900000000001,25,386.52200000000005,6.88724,6.13,15.460880000000001
1990,CON,32.687000000000005,60.05399999999999,44.47500000000001,13,242.761,7.617769230769231,11.64,18.673923076923078
1990,ECO,53.116,535.0949999999999,44.32600000000001,18,55.125,-8.456944444444444,-13.65,3.0625
1990,ETH,49.913000000000004,64.99600000000001,24.598999999999997,14,58.095,-7.649714285714286,-9.04,4.149642857142857
1990,LEF,81.281,132.86000000000004,118.649,21,177.073,-17.972666666666665,-23.66,8.43204761904762
1990,LIB,49.392,108.043,39.983999999999995,20,291.43799999999993,7.877699999999997,4.61,14.571899999999996
1990,NAT,23.098000000000003,52.169000000000004,26.823,12,105.895,14.074666666666667,10.25,8.824583333333333
1990,SIP,4.0,15.068999999999999,9.584,2,9.773,13.084,3.36,4.8865
1990,SOC,79.57199999999999,137.158,155.68800000000005,26,590.306,-12.517653846153845,-14.0,22.704076923076926
1991,AGR,9.827,54.613,40.382999999999996,8,60.239000000000004,15.293625000000002,1.01,7.5298750000000005
1991,CHR,69.314,203.65499999999997,95.18200000000002,31,410.96399999999994,7.500967741935484,6.13,13.25690322580645
1991,CON,39.529,63.18599999999999,47.77499999999999,13,242.27599999999998,7.506923076923077,11.64,18.636615384615382
1991,ECO,55.415,512.8039999999999,47.52400000000001,17,58.25100000000001,-11.339117647058824,-13.65,3.4265294117647067
1991,ETH,41.525000000000006,80.06099999999998,28.558,16,57.421,-6.7311875,-9.04,3.5888125
1991,LEF,72.432,147.46900000000002,120.29100000000003,20,168.968,-19.8395,-23.66,8.4484
1991,LIB,40.274,126.64399999999999,51.79299999999999,25,298.72799999999995,9.7088,4.61,11.949119999999999
1991,NAT,23.098000000000003,49.354000000000006,45.208,15,116.849,17.66526666666667,10.25,7.789933333333334
1991,SIP,9.525,26.401,16.522,4,18.211000000000002,16.96725,3.36,4.5527500000000005
1991,SOC,88.77899999999997,153.069,156.37200000000004,30,594.268,-10.207966666666668,-14.0,19.808933333333336
1992,AGR,16.874000000000002,62.092,33.231,9,72.53999999999999,9.459444444444443,1.01,8.059999999999999
1992,CHR,69.17899999999999,180.893,99.45300000000003,31,416.29999999999995,8.577483870967743,6.13,13.429032258064515
1992,CON,57.023,81.64099999999999,48.966,17,293.192,9.829235294117646,11.64,17.24658823529412
1992,ECO,33.711000000000006,296.943,49.264,12,45.48700000000001,-13.076083333333335,-13.65,3.790583333333334
1992,ETH,44.293000000000006,133.63899999999998,57.35500000000001,23,58.67,-5.2702608695652176,-9.04,2.550869565217391
1992,LEF,71.33500000000001,117.42999999999999,116.906,20,215.22800000000004,-12.91625,-23.66,10.761400000000002
1992,LIB,44.794,135.34499999999997,79.57700000000001,28,276.26,10.904714285714283,4.61,9.866428571428571
1992,NAT,31.976,60.337,66.64099999999999,20,193.523,16.2237,10.25,9.67615
1992,SIP,18.834,40.687,27.951,7,27.191,21.38914285714286,3.36,3.8844285714285713
1992,SOC,93.48399999999998,162.78599999999997,159.30100000000004,33,564.8159999999999,-6.94339393939394,-14.0,17.115636363636362
1993,AGR,15.372,62.15,26.963,9,85.243,7.342111111111112,1.01,9.471444444444444
1993,CHR,69.78199999999998,189.158,86.65800000000003,28,392.664,5.3321071428571445,6.13,14.023714285714286
1993,CON,69.44200000000001,88.08299999999998,41.3,17,315.093,8.119529411764704,11.64,18.534882352941178
1993,ECO,36.788000000000004,312.3279999999999,55.418,13,53.327000000000005,-14.082076923076924,-13.65,4.102076923076924
1993,ETH,46.818,126.38899999999998,62.40800000000001,23,63.591,-4.682739130434784,-9.04,2.7648260869565218
1993,LEF,71.649,112.50300000000003,118.418,21,219.95800000000003,-10.963809523809521,-23.66,10.474190476190477
1993,LIB,61.18899999999999,130.09199999999998,85.424,27,301.29200000000003,8.690148148148147,4.61,11.158962962962963
1993,NAT,40.184000000000005,60.337,54.34299999999999,19,199.78900000000002,14.581578947368422,10.25,10.51521052631579
1993,SIP,19.375,42.849,29.032,8,32.603,19.526250000000005,3.36,4.075375
1993,SOC,85.674,169.242,146.90100000000004,31,563.425,-7.262161290322581,-14.0,18.174999999999997
1994,AGR,17.729999999999997,57.666,29.1,9,81.478,10.399000000000001,1.01,9.05311111111111
1994,CHR,76.295,183.941,103.76400000000002,30,345.921,6.986300000000001,6.13,11.5307
1994,CON,72.825,78.285,42.307,19,336.169,10.999684210526317,11.64,17.693105263157893
1994,ECO,37.696,299.01099999999997,45.92100000000001,13,65.364,-10.010846153846153,-13.65,5.0280000000000005
1994,ETH,49.465,111.82199999999999,60.04500000000001,25,64.248,-4.315840000000001,-9.04,2.56992
1994,LEF,66.89099999999999,106.142,155.525,23,234.65400000000002,-10.421391304347829,-23.66,10.202347826086958
1994,LIB,61.54600000000001,116.30499999999998,103.05900000000001,26,314.389,13.218000000000002,4.61,12.091884615384616
1994,NAT,58.330000000000005,68.50800000000001,56.248999999999995,21,216.99099999999999,14.920571428571426,10.25,10.33290476190476
1994,SIP,20.366000000000003,42.952999999999996,45.52100000000001,9,31.33,12.696666666666667,3.36,3.481111111111111
1994,SOC,88.14900000000002,133.68800000000002,136.81,30,569.29,-4.883066666666665,-14.0,18.976333333333333
1995,AGR,24.928000000000004,63.51400000000001,38.387,10,93.311,9.3289,1.01,9.331100000000001
1995,CHR,67.63699999999999,174.055,98.084,29,346.588,8.420965517241381,6.13,11.951310344827586
1995,CON,61.94,81.58399999999999,51.402,19,293.604,11.795368421052629,11.64,15.452842105263157
1995,ECO,33.235,265.02,85.87100000000001,13,61.073,-8.482,-13.65,4.697923076923077
1995,ETH,34.952,69.77199999999999,60.418,21,75.322,-4.980428571428572,-9.04,3.586761904761905
1995,LEF,75.90600000000002,84.37299999999999,173.529,23,226.07000000000002,-14.221782608695651,-23.66,9.82913043478261
1995,LIB,57.985,93.044,121.262,27,320.12800000000004,14.419592592592593,4.61,11.856592592592595
1995,NAT,57.79,79.55,44.584999999999994,22,234.165,14.66990909090909,10.25,10.643863636363635
1995,SIP,14.841000000000003,35.217999999999996,41.101000000000006,7,22.502000000000002,7.55357142857143,3.36,3.214571428571429
1995,SOC,75.629,106.58200000000001,179.43100000000004,30,594.4200000000001,-5.739233333333333,-14.0,19.814000000000004
1996,AGR,21.625999999999998,59.269000000000005,34.61300000000001,9,90.31200000000001,11.308888888888891,1.01,10.034666666666668
1996,CHR,67.43600000000002,157.18300000000002,93.22200000000002,26,353.06200000000007,9.038807692307692,6.13,13.579307692307696
1996,CON,51.278,69.077,47.43,19,370.98099999999994,11.86373684210526,11.64,19.52531578947368
1996,ECO,29.773,235.081,83.631,12,57.168,-7.881999999999999,-13.65,4.764
1996,ETH,28.334999999999997,66.202,55.46999999999999,18,65.768,-4.687333333333333,-9.04,3.653777777777778
1996,LEF,68.43,81.553,164.654,22,176.18300000000002,-15.41109090909091,-23.66,8.008318181818183
1996,LIB,87.876,99.27300000000001,127.578,28,322.706,10.885035714285712,4.61,11.525214285714286
1996,NAT,64.525,85.304,46.706,22,262.735,12.953318181818183,10.25,11.9425
1996,SIP,7.66,23.06,40.74700000000001,7,28.047,-1.243714285714285,3.36,4.006714285714286
1996,SOC,108.30600000000001,127.052,222.47500000000002,35,729.763,-6.513514285714284,-14.0,20.850371428571428
1997,AGR,16.256,52.58500000000001,37.55700000000001,8,82.22,16.444,1.01,10.2775
1997,CHR,71.99000000000001,164.36100000000002,97.15500000000002,27,390.3620000000001,9.305777777777777,6.13,14.457851851851855
1997,CON,46.724,71.65199999999999,59.104000000000006,19,363.03399999999993,11.526315789473681,11.64,19.107052631578945
1997,DIV,1.8019999999999998,1.8019999999999998,0.0,1,7.566,13.514000000000001,-10.52,7.566
1997,ECO,21.975,239.55,94.34100000000001,13,56.952999999999996,-8.859461538461538,-13.65,4.380999999999999
1997,ETH,27.735,70.393,56.23299999999999,18,60.276,-3.9756666666666667,-9.04,3.348666666666667
1997,LEF,64.15400000000001,81.459,176.797,22,176.674,-14.51859090909091,-23.66,8.030636363636363
1997,LIB,90.733,102.09100000000001,126.73100000000001,30,369.6360000000001,10.314466666666666,4.61,12.321200000000003
1997,NAT,59.254,87.04299999999999,41.682,20,252.71399999999997,14.708250000000001,10.25,12.635699999999998
1997,SIP,12.082,22.718,54.885000000000005,7,25.185000000000002,-5.9041428571428565,3.36,3.5978571428571433
1997,SOC,105.179,126.427,219.47600000000003,35,704.956,-3.483199999999999,-14.0,20.1416
1998,AGR,11.463999999999999,40.337,26.434,7,77.89599999999999,11.896,1.01,11.127999999999998
1998,CHR,79.027,124.94399999999999,91.95500000000001,27,392.30300000000005,10.333222222222227,6.13,14.529740740740742
1998,CON,61.955999999999996,83.64,57.23700000000001,20,405.75899999999996,9.548099999999998,11.64,20.28795
1998,DIV,1.8019999999999998,1.8019999999999998,0.0,1,7.566,13.514000000000001,-10.52,7.566
1998,ECO,22.942,224.838,98.535,13,59.659,-11.389307692307693,-13.65,4.589153846153846
1998,ETH,27.171999999999997,65.47,52.803999999999995,15,59.217000000000006,-3.7035333333333336,-9.04,3.9478000000000004
1998,LEF,65.10400000000001,100.92399999999999,159.191,20,180.03200000000004,-16.024549999999998,-23.66,9.001600000000002
1998,LIB,105.806,112.32400000000001,96.304,29,341.324,8.103448275862068,4.61,11.769793103448276
1998,NAT,50.248000000000005,78.757,49.636,19,238.55599999999998,15.665578947368422,10.25,12.55557894736842
1998,SIP,12.101,15.107000000000001,29.925000000000004,5,20.706999999999997,-0.8575999999999994,3.36,4.141399999999999
1998,SOC,103.43499999999997,109.664,206.93600000000006,34,720.5529999999999,-2.653411764705882,-14.0,21.192735294117643
1999,AGR,11.018,22.671000000000003,29.463,7,63.117999999999995,5.443,1.01,9.016857142857143
1999,CHR,80.462,118.54799999999999,97.97200000000004,27,386.1810000000001,8.02048148148148,6.13,14.303000000000004
1999,CON,50.269,66.345,53.072,19,409.9659999999999,11.385052631578946,11.64,21.577157894736835
1999,DIV,1.8019999999999998,1.8019999999999998,0.0,1,7.566,13.514000000000001,-10.52,7.566
1999,ECO,23.660000000000004,219.297,99.70899999999997,13,68.60900000000001,-13.182615384615385,-13.65,5.277615384615386
1999,ETH,27.932,61.75300000000001,57.842,15,60.38100000000001,-4.027000000000001,-9.04,4.0254
1999,LEF,60.812,107.88699999999999,170.614,21,182.595,-18.142666666666663,-23.66,8.695
1999,LIB,103.20199999999998,98.48300000000002,96.284,27,346.108,6.403518518518518,4.61,12.818814814814814
1999,NAT,55.416000000000004,77.684,35.923,19,245.30599999999998,13.032315789473685,10.25,12.910842105263157
1999,SIP,8.698,16.967,31.567000000000004,5,22.106999999999996,1.1028000000000013,3.36,4.421399999999999
1999,SOC,102.44199999999998,108.983,183.65500000000006,34,711.4039999999999,-2.9027647058823525,-14.0,20.923647058823526
2000,AGR,11.260000000000002,22.174000000000003,31.024,8,77.195,6.888624999999999,1.01,9.649375
2000,CHR,58.47899999999999,105.58599999999997,98.26900000000002,25,339.514,8.991679999999997,6.13,13.58056
2000,CON,46.62899999999999,71.672,49.147000000000006,18,392.97999999999996,11.77461111111111,11.64,21.83222222222222
2000,DIV,3.415,2.125,1.29,2,48.55700000000001,0.9505000000000008,-10.52,24.278500000000005
2000,ECO,23.660000000000004,219.297,99.70899999999997,13,68.60900000000001,-13.182615384615385,-13.65,5.277615384615386
2000,ETH,44.951,66.16,51.963,17,48.416,-7.828647058823528,-9.04,2.848
2000,LEF,62.927,109.69500000000001,165.25000000000006,20,171.409,-22.955149999999996,-23.66,8.57045
2000,LIB,98.17899999999999,96.12700000000002,74.35500000000002,29,381.12199999999996,6.39058620689655,4.61,13.142137931034481
2000,NAT,52.389,72.02300000000001,34.995000000000005,18,236.539,7.690388888888888,10.25,13.141055555555555
2000,SIP,15.255,20.246,51.919000000000004,6,27.291,7.032333333333334,3.36,4.5485
2000,SOC,103.83099999999996,119.719,155.36400000000006,33,726.7669999999999,-3.1169393939393935,-14.0,22.023242424242422
2001,AGR,13.884,23.044000000000004,28.428,9,89.064,4.836777777777777,1.01,9.895999999999999
2001,CHR,57.39099999999999,111.24399999999997,80.28200000000002,23,303.90200000000004,6.120347826086955,6.13,13.213130434782611
2001,CON,66.094,60.79,49.411,19,403.1889999999999,11.804157894736841,11.64,21.22047368421052
2001,DIV,1.6130000000000002,0.32299999999999995,1.29,1,40.99100000000001,-11.613,-10.52,40.99100000000001
2001,ECO,24.930999999999997,167.468,99.90599999999998,12,68.27900000000001,-15.558000000000002,-13.65,5.689916666666668
2001,ETH,48.351,62.187999999999995,52.727000000000004,17,55.84,-7.951117647058824,-9.04,3.2847058823529416
2001,LEF,64.74199999999999,103.78600000000002,157.96900000000005,21,163.545,-22.31238095238095,-23.66,7.787857142857142
2001,LIB,87.15,82.927,70.568,28,401.58599999999996,4.188,4.61,14.342357142857141
2001,NAT,47.176,65.894,33.637,17,228.92799999999997,8.270411764705884,10.25,13.466352941176469
2001,SIP,18.132,33.679,54.154999999999994,8,33.591,2.778625000000001,3.36,4.198875
2001,SOC,124.05799999999996,123.315,163.07500000000005,29,713.139,-9.621655172413794,-14.0,24.591
2002,AGR,15.625,32.98800000000001,35.373,10,87.41499999999999,3.4714,1.01,8.741499999999998
2002,CHR,48.87400000000001,84.49699999999999,69.209,22,316.27,7.434045454545454,6.13,14.37590909090909
2002,CON,68.788,59.275000000000006,41.59499999999999,20,447.41999999999996,10.55225,11.64,22.371
2002,DIV,1.6130000000000002,0.32299999999999995,1.29,1,40.99100000000001,-11.613,-10.52,40.99100000000001
2002,ECO,33.678,197.27499999999998,90.799,12,72.474,-13.222,-13.65,6.0395
2002,ETH,46.303,61.318999999999996,53.671,17,57.879000000000005,-7.564529411764706,-9.04,3.40464705882353
2002,LEF,49.80199999999999,86.513,127.44500000000001,21,150.917,-20.451809523809523,-23.66,7.18652380952381
2002,LIB,88.115,81.144,76.83400000000002,28,376.3869999999999,3.4896785714285703,4.61,13.442392857142853
2002,NAT,39.272,63.808000000000014,34.126999999999995,16,190.79899999999998,6.175750000000001,10.25,11.924937499999999
2002,SIP,15.768,31.167,53.519999999999996,7,34.432,-1.7582857142857138,3.36,4.918857142857143
2002,SOC,126.82899999999998,119.093,142.043,30,710.7769999999999,-10.508733333333334,-14.0,23.692566666666664
2003,AGR,10.139,41.62799999999999,36.783,9,84.99300000000001,1.7072222222222218,1.01,9.443666666666667
